order_item_id,order_id,product_id,quantity,unit_price,discount_pct
1608,536,59,2,6537.92,0.05
1609,536,48,1,7491.22,0.0
1610,536,31,2,2127.01,0.15
1611,537,59,2,6537.92,0.0
1612,537,32,4,4184.77,0.15
1613,537,78,1,6812.98,0.15
1614,537,57,3,2460.95,0.0
1615,538,60,1,1661.3,0.0
1616,538,9,4,24443.59,0.15
1617,539,50,5,10649.28,0.0
1618,539,10,5,45504.23,0.15
1619,539,54,1,7273.55,0.1
1620,539,34,4,12210.05,0.0
1621,540,51,4,21729.72,0.15
1622,540,6,4,4331.85,0.1
1623,540,47,1,4179.71,0.0
1624,541,34,1,12210.05,0.0
1625,541,75,3,2753.32,0.1
1626,542,19,2,14064.73,0.05
1627,542,32,1,4184.77,0.05
1628,542,62,1,4112.86,0.1
1629,543,32,4,4184.77,0.05
1630,543,34,4,12210.05,0.05
1631,543,44,5,9251.21,0.05
1632,543,38,5,6657.74,0.0
1633,544,19,3,14064.73,0.0
1634,544,67,2,48132.16,0.05
1635,545,47,3,4179.71,0.1
1636,545,38,4,6657.74,0.05
1637,545,40,2,15862.71,0.0
1638,545,21,2,2972.3,0.15
1639,545,73,3,9526.79,0.1
1640,546,30,5,2600.54,0.05
1641,546,4,2,21493.75,0.15
1642,546,28,1,26363.69,0.05
1643,547,66,4,10173.79,0.15
1644,547,67,2,48132.16,0.05
1645,547,52,2,3501.14,
1646,548,41,2,15894.59,0.15
1647,548,67,4,48132.16,0.0
1648,548,48,4,7491.22,0.1
1649,548,49,1,10412.49,0.0
1650,548,63,3,3932.48,0.0
1651,549,27,3,9025.55,0.15
1652,549,29,1,14888.01,0.0
1653,549,20,3,2795.36,0.1
1654,550,73,2,9526.79,0.05
1655,550,2,1,4441.59,0.1
1656,550,68,1,16395.12,0.05
1657,550,30,5,2600.54,0.0
1658,551,71,1,10320.51,0.1
1659,551,69,5,5262.92,0.15
1660,551,11,2,38638.31,
1661,552,24,4,2933.35,0.0
1662,552,32,1,4184.77,0.15
1663,552,30,3,2600.54,0.15
1664,553,12,2,11169.67,0.15
1665,553,25,3,63155.9,0.0
1666,553,9,2,24443.59,0.0
1667,554,75,4,2753.32,0.0
1668,554,62,5,4112.86,0.0
1669,555,10,1,45504.23,0.1
1670,555,26,1,11112.29,0.1
1671,555,62,2,4112.86,0.0
1672,556,76,5,4154.57,0.0
1673,556,28,5,26363.69,0.1
1674,556,77,1,5389.81,0.1
1675,556,63,2,3932.48,0.15
1676,556,39,5,47226.71,0.1
1677,557,33,4,8606.33,0.15
1678,558,64,5,2352.46,0.1
1679,558,23,5,4561.96,0.05
1680,558,43,3,118478.99,0.05
1681,559,32,3,4184.77,0.1
1682,559,44,1,9251.21,0.0
1683,559,36,4,1623.44,0.0
1684,559,72,3,34598.83,0.15
1685,559,65,4,10926.0,0.1
1686,560,23,4,4561.96,0.05
1687,560,9,1,24443.59,0.1
1688,561,69,1,5262.92,0.0
1689,561,24,2,2933.35,0.05
1690,561,25,5,63155.9,0.05
1691,562,68,3,16395.12,0.15
1692,562,61,2,17645.56,0.15
1693,562,14,2,7521.16,0.05
1694,563,25,2,63155.9,0.0
1695,563,51,5,21729.72,0.0
1696,564,67,4,48132.16,0.05
1697,564,61,2,17645.56,0.05
1698,564,77,4,5389.81,0.05
1699,565,19,3,14064.73,0.05
1700,565,40,4,15862.71,0.05
1701,565,43,4,118478.99,0.15
1702,566,54,4,7273.55,0.05
1703,566,1,2,2607.87,0.1
1704,566,52,3,3501.14,0.0
1705,566,8,2,1138.19,0.0
1706,567,38,3,6657.74,0.1
1707,567,48,4,7491.22,0.05
1708,567,4,5,21493.75,0.15
1709,568,28,5,26363.69,0.1
1710,568,80,3,14416.0,0.0
1711,569,32,2,4184.77,0.05
1712,570,76,4,4154.57,0.0
1713,570,61,3,17645.56,0.15
1714,570,6,5,4331.85,0.1
1715,570,50,1,10649.28,0.0
1716,571,44,3,9251.21,0.15
1717,572,57,4,2460.95,0.0
1718,572,37,1,28508.66,0.05
1719,572,15,4,8435.07,0.0
1720,573,76,5,4154.57,0.0
1721,573,39,5,47226.71,0.0
1722,574,32,3,4184.77,0.15
1723,574,42,5,10500.79,0.05
1724,574,74,1,2937.83,0.0
1725,574,70,1,4690.27,0.05
1726,575,58,3,7540.1,0.1
1727,575,28,2,26363.69,
1728,575,24,3,2933.35,0.05
1729,576,34,5,12210.05,0.0
1730,576,33,2,8606.33,0.0
1731,577,55,5,5245.76,0.0
1732,577,51,5,21729.72,0.05
1733,577,63,1,3932.48,0.15
1734,577,7,4,6191.08,0.0
1735,578,42,3,10500.79,0.0
1736,578,69,1,5262.92,0.15
1737,578,63,1,3932.48,0.15
1738,578,37,1,28508.66,0.15
1739,578,74,2,2937.83,0.15
1740,579,74,4,2937.83,0.15
1741,580,10,3,45504.23,0.1
1742,580,56,4,1713.49,0.0
1743,581,10,3,45504.23,0.1
1744,581,24,5,2933.35,0.1
1745,581,74,1,2937.83,0.1
1746,582,38,1,6657.74,0.0
1747,582,1,3,2607.87,0.1
1748,582,80,2,14416.0,0.05
1749,582,50,2,10649.28,0.15
1750,582,3,3,11718.36,0.15
1751,583,26,2,11112.29,0.0
1752,583,74,2,2937.83,0.05
1753,583,46,2,26377.33,0.0
1754,583,20,1,2795.36,0.15
1755,584,6,3,4331.85,0.05
1756,584,17,2,3232.18,0.0
1757,584,70,2,4690.27,0.05
1758,584,45,2,7026.99,0.1
1759,584,9,3,24443.59,0.0
1760,585,46,2,26377.33,0.1
1761,585,4,1,21493.75,0.1
1762,586,57,2,2460.95,0.1
1763,587,58,4,7540.1,0.1
1764,588,27,5,9025.55,0.0
1765,588,49,1,10412.49,0.0
1766,589,75,1,2753.32,0.1
1767,589,67,5,48132.16,0.05
1768,589,16,3,83163.25,0.1
1769,589,21,2,2972.3,0.0
1770,589,27,1,9025.55,0.15
1771,590,62,1,4112.86,0.1
1772,590,33,1,8606.33,0.0
1773,590,66,4,10173.79,0.1
1774,591,13,1,2378.53,0.1
1775,591,46,3,26377.33,0.0
1776,591,47,1,4179.71,0.1
1777,591,40,4,15862.71,0.0
1778,592,42,2,10500.79,0.0
1779,592,6,5,4331.85,0.0
1780,592,19,2,14064.73,0.15
1781,593,18,1,7134.98,0.0
1782,593,61,5,17645.56,0.0
1783,594,48,2,7491.22,0.1
1784,594,80,2,14416.0,0.0
1785,594,54,5,7273.55,0.0
1786,595,47,2,4179.71,0.0
1787,595,15,4,8435.07,0.0
1788,596,52,5,3501.14,0.05
1789,596,48,1,7491.22,0.0
1790,596,34,3,12210.05,0.0
1791,597,5,5,82882.71,0.1
1792,597,19,5,14064.73,0.15
1793,597,53,2,10550.89,0.0
1794,597,6,1,4331.85,0.0
1795,598,29,1,14888.01,0.0
1796,598,12,4,11169.67,0.1
1797,598,54,4,7273.55,0.15
1798,599,18,4,7134.98,0.1
1799,599,78,3,6812.98,0.0
1800,599,1,3,2607.87,0.15
1801,599,40,3,15862.71,0.15
1802,600,62,4,4112.86,0.15
1803,601,17,5,3232.18,0.0
1804,601,29,2,14888.01,
1805,602,13,4,2378.53,0.05
1806,603,14,3,7521.16,0.05
1807,603,32,4,4184.77,0.15
1808,603,29,5,14888.01,0.15
1809,603,33,5,8606.33,0.05
1810,603,24,2,2933.35,0.05
1811,604,48,4,7491.22,0.0
1812,604,19,2,14064.73,0.0
1813,604,75,1,2753.32,0.0
1814,604,5,1,82882.71,0.0
1815,605,51,1,21729.72,0.15
1816,605,42,4,10500.79,0.1
1817,606,25,4,63155.9,0.0
1818,606,74,4,2937.83,0.15
1819,606,52,3,3501.14,0.15
1820,607,16,3,83163.25,0.0
1821,607,36,3,1623.44,
1822,607,66,4,10173.79,0.15
1823,607,44,4,9251.21,0.0
1824,608,67,3,48132.16,0.1
1825,608,34,1,12210.05,0.15
1826,608,9,2,24443.59,0.0
1827,609,59,1,6537.92,0.15
1828,609,15,3,8435.07,0.0
1829,610,40,5,15862.71,0.0
1830,610,58,5,7540.1,0.0
1831,610,56,4,1713.49,0.15
1832,611,19,1,14064.73,0.0
1833,611,29,3,14888.01,0.15
1834,612,20,3,2795.36,0.15
1835,612,73,2,9526.79,0.15
1836,612,68,2,16395.12,0.05
1837,612,7,2,6191.08,0.0
1838,612,69,2,5262.92,0.15
1839,613,20,5,2795.36,0.1
1840,613,70,2,4690.27,0.05
1841,614,52,3,3501.14,0.1
1842,615,54,3,7273.55,0.0
1843,615,61,1,17645.56,0.05
1844,615,60,5,1661.3,0.05
1845,615,42,2,10500.79,0.15
1846,615,18,5,7134.98,0.0
1847,616,53,2,10550.89,0.0
1848,617,21,4,2972.3,0.15
1849,617,32,2,4184.77,0.0
1850,617,51,3,21729.72,0.0
1851,617,54,2,7273.55,0.05
1852,618,52,5,3501.14,0.0
1853,618,16,2,83163.25,0.1
1854,619,36,1,1623.44,0.0
1855,619,42,5,10500.79,0.05
1856,620,14,3,7521.16,0.0
1857,620,77,5,5389.81,0.15
1858,620,61,4,17645.56,0.0
1859,620,30,1,2600.54,0.05
1860,620,57,3,2460.95,0.0
1861,621,33,5,8606.33,0.0
1862,621,15,4,8435.07,0.05
1863,621,60,2,1661.3,0.15
1864,621,55,1,5245.76,0.0
1865,622,77,4,5389.81,0.0
1866,622,47,1,4179.71,0.05
1867,622,31,3,2127.01,0.05
1868,622,64,5,2352.46,0.05
1869,622,56,4,1713.49,0.05
1870,623,11,4,38638.31,0.0
1871,623,2,5,4441.59,0.1
1872,623,13,2,2378.53,0.15
1873,624,35,5,97382.34,0.15
1874,624,14,4,7521.16,0.15
1875,624,63,5,3932.48,0.1
1876,624,72,1,34598.83,0.15
1877,625,76,1,4154.57,0.15
1878,626,16,2,83163.25,0.05
1879,627,78,4,6812.98,0.1
1880,627,54,5,7273.55,0.15
1881,627,51,1,21729.72,0.1
1882,627,6,4,4331.85,0.0
1883,627,45,2,7026.99,0.15
1884,628,4,1,21493.75,0.05
1885,628,43,4,118478.99,0.0
1886,629,33,3,8606.33,0.1
1887,629,46,1,26377.33,0.05
1888,629,45,4,7026.99,0.05
1889,629,32,2,4184.77,0.0
1890,630,71,4,10320.51,0.0
1891,630,42,3,10500.79,0.05
1892,630,52,5,3501.14,0.15
1893,630,45,2,7026.99,0.05
1894,630,23,3,4561.96,0.0
1895,631,52,3,3501.14,0.15
1896,632,24,4,2933.35,0.05
1897,632,49,3,10412.49,0.1
1898,632,26,3,11112.29,0.0
1899,632,34,2,12210.05,0.05
1900,633,15,2,8435.07,0.15
1901,634,65,5,10926.0,0.15
1902,634,72,2,34598.83,0.1
1903,634,38,5,6657.74,0.0
1904,635,12,4,11169.67,0.05
1905,635,77,2,5389.81,0.05
1906,636,46,3,26377.33,0.15
1907,636,51,5,21729.72,0.0
1908,636,18,3,7134.98,0.0
1909,636,50,4,10649.28,0.0
1910,636,14,2,7521.16,0.15
1911,637,36,4,1623.44,0.0
1912,637,4,2,21493.75,0.0
1913,638,57,2,2460.95,0.0
1914,638,28,3,26363.69,0.0
1915,639,79,4,20027.21,0.1
1916,640,72,4,34598.83,0.0
1917,640,71,5,10320.51,0.15
1918,640,73,4,9526.79,0.15
1919,640,25,4,63155.9,0.05
1920,641,34,3,12210.05,0.0
1921,641,56,3,1713.49,0.15
1922,641,48,3,7491.22,0.0
1923,642,42,5,10500.79,0.15
1924,642,32,2,4184.77,0.0
1925,643,61,2,17645.56,0.05
1926,643,69,5,5262.92,0.0
1927,643,41,4,15894.59,0.05
1928,643,14,5,7521.16,0.0
1929,643,78,4,6812.98,0.15
1930,644,64,2,2352.46,0.0
1931,644,76,5,4154.57,0.1
1932,644,56,5,1713.49,0.0
1933,644,9,3,24443.59,0.1
1934,645,9,1,24443.59,0.05
1935,645,46,5,26377.33,0.05
1936,646,77,4,5389.81,0.1
1937,647,51,4,21729.72,0.05
1938,647,28,5,26363.69,0.05
1939,648,30,4,2600.54,0.0
1940,648,73,5,9526.79,0.15
1941,648,66,3,10173.79,0.0
1942,649,7,5,6191.08,0.0
1943,649,46,5,26377.33,0.1
1944,649,76,2,4154.57,0.0
1945,649,16,2,83163.25,0.15
1946,649,10,2,45504.23,0.0
1947,650,64,1,2352.46,0.05
1948,651,13,4,2378.53,0.15
1949,652,53,3,10550.89,0.0
1950,652,49,1,10412.49,0.05
1951,652,61,3,17645.56,0.0
1952,652,18,4,7134.98,0.05
1953,653,12,2,11169.67,0.0
1954,653,24,3,2933.35,0.0
1955,653,34,3,12210.05,0.1
1956,653,52,1,3501.14,0.15
1957,654,3,5,11718.36,0.0
1958,654,78,3,6812.98,0.0
1959,654,8,2,1138.19,0.0
1960,655,2,1,4441.59,0.15
1961,655,1,5,2607.87,0.05
1962,655,42,1,10500.79,0.0
1963,655,50,2,10649.28,0.15
1964,655,40,4,15862.71,0.0
1965,656,28,3,26363.69,0.15
1966,656,45,2,7026.99,0.1
1967,656,13,2,2378.53,0.15
1968,656,20,2,2795.36,0.1
1969,656,77,1,5389.81,0.15
1970,657,69,1,5262.92,0.05
1971,658,14,5,7521.16,0.15
1972,658,45,2,7026.99,0.0
1973,658,24,4,2933.35,0.0
1974,659,20,4,2795.36,0.1
1975,659,79,1,20027.21,0.15
1976,659,44,1,9251.21,0.05
1977,659,59,2,6537.92,0.05
1978,659,71,2,10320.51,0.0
1979,660,25,1,63155.9,0.1
1980,660,52,5,3501.14,0.0
1981,660,6,5,4331.85,0.0
1982,660,46,3,26377.33,0.15
1983,661,74,2,2937.83,0.05
1984,661,69,3,5262.92,0.0
1985,661,67,4,48132.16,0.0
1986,661,51,3,21729.72,0.1
1987,661,70,4,4690.27,0.1
1988,662,11,3,38638.31,0.15
1989,662,63,4,3932.48,0.15
1990,662,4,4,21493.75,0.05
1991,662,14,4,7521.16,0.05
1992,663,68,1,16395.12,0.0
1993,664,40,5,15862.71,0.15
1994,665,23,1,4561.96,0.05
1995,665,41,4,15894.59,0.0
1996,665,7,3,6191.08,0.15
1997,665,69,1,5262.92,0.1
1998,665,4,5,21493.75,0.15
1999,666,66,1,10173.79,0.0
2000,666,48,1,7491.22,0.1
2001,667,29,1,14888.01,0.0
2002,667,41,4,15894.59,0.0
2003,668,79,1,20027.21,0.05
2004,668,2,1,4441.59,0.0
2005,668,6,3,4331.85,0.0
2006,668,49,4,10412.49,0.0
2007,668,27,3,9025.55,0.1
2008,669,20,2,2795.36,0.15
2009,670,80,4,14416.0,0.15
2010,670,34,3,12210.05,0.0
2011,671,53,4,10550.89,0.1
2012,671,2,3,4441.59,0.0
2013,671,54,4,7273.55,0.05
2014,672,2,2,4441.59,0.0
2015,672,51,1,21729.72,0.0
2016,672,6,2,4331.85,0.1
2017,672,58,1,7540.1,0.0
2018,672,17,5,3232.18,0.05
2019,673,33,3,8606.33,0.15
2020,673,51,3,21729.72,0.05
2021,674,34,1,12210.05,0.15
2022,674,14,4,7521.16,0.0
2023,674,16,2,83163.25,0.15
2024,674,51,1,21729.72,0.1
2025,674,26,4,11112.29,0.0
2026,675,30,1,2600.54,0.1
2027,676,11,2,38638.31,0.1
2028,676,9,5,24443.59,0.05
2029,677,19,5,14064.73,0.0
2030,677,57,2,2460.95,0.05
2031,677,77,1,5389.81,0.15
2032,677,6,1,4331.85,0.0
2033,678,33,4,8606.33,0.0
2034,678,23,1,4561.96,0.1
2035,678,45,4,7026.99,0.0
2036,679,65,2,10926.0,0.0
2037,679,9,3,24443.59,0.1
2038,679,29,1,14888.01,0.1
2039,680,32,5,4184.77,0.15
2040,681,72,5,34598.83,0.05
2041,681,21,1,2972.3,0.0
2042,681,19,1,14064.73,0.1
2043,682,69,3,5262.92,0.0
2044,682,3,2,11718.36,0.0
2045,682,80,2,14416.0,0.0
2046,682,22,4,14987.28,0.0
2047,682,42,5,10500.79,0.0
2048,683,73,5,9526.79,0.15
2049,683,16,1,83163.25,0.0
2050,683,29,4,14888.01,0.15
2051,683,5,4,82882.71,0.05
2052,684,50,3,10649.28,0.05
2053,684,58,4,7540.1,0.1
2054,684,31,2,2127.01,0.1
2055,684,63,5,3932.48,0.05
2056,684,79,2,20027.21,0.0
2057,685,23,2,4561.96,0.05
2058,685,50,1,10649.28,0.1
2059,685,33,3,8606.33,0.0
2060,686,59,4,6537.92,0.15
2061,687,52,3,3501.14,0.0
2062,687,17,4,3232.18,0.1
2063,688,59,4,6537.92,0.05
2064,688,58,3,7540.1,0.05
2065,688,57,4,2460.95,0.0
2066,688,50,5,10649.28,0.0
2067,689,28,5,26363.69,0.0
2068,689,25,5,63155.9,0.05
2069,690,71,2,10320.51,0.1
2070,690,53,2,10550.89,0.1
2071,690,48,1,7491.22,0.15
2072,690,40,4,15862.71,0.05
2073,691,53,5,10550.89,0.0
2074,691,7,4,6191.08,0.15
2075,691,26,4,11112.29,0.0
2076,691,28,4,26363.69,0.0
2077,691,44,2,9251.21,0.1
2078,692,23,5,4561.96,0.0
2079,692,35,2,97382.34,0.1
2080,692,73,3,9526.79,0.1
2081,692,20,2,2795.36,0.0
2082,692,52,4,3501.14,0.05
2083,693,79,1,20027.21,0.0
2084,693,68,1,16395.12,0.0
2085,693,5,3,82882.71,0.0
2086,693,13,3,2378.53,0.05
2087,693,9,2,24443.59,0.0
2088,694,40,3,15862.71,0.15
2089,694,9,3,24443.59,0.15
2090,695,61,3,17645.56,0.0
2091,695,44,5,9251.21,0.0
2092,695,23,2,4561.96,0.0
2093,695,38,4,6657.74,0.0
2094,696,80,4,14416.0,0.05
2095,696,53,2,10550.89,0.0
2096,696,21,2,2972.3,0.1
2097,696,72,1,34598.83,0.0
2098,696,71,2,10320.51,
2099,697,49,5,10412.49,0.05
2100,697,62,4,4112.86,0.15
2101,697,22,5,14987.28,0.0
2102,697,3,4,11718.36,0.0
2103,698,73,3,9526.79,0.0
2104,698,45,2,7026.99,0.0
2105,698,44,5,9251.21,0.05
2106,698,11,4,38638.31,0.0
2107,699,26,3,11112.29,0.05
2108,700,46,5,26377.33,0.1
2109,701,80,5,14416.0,0.1
2110,702,47,2,4179.71,0.15
2111,702,33,3,8606.33,0.15
2112,703,63,3,3932.48,0.0
2113,704,31,3,2127.01,0.05
2114,705,56,4,1713.49,0.0
2115,705,44,3,9251.21,0.15
2116,705,6,1,4331.85,0.0
2117,705,35,5,97382.34,0.0
2118,706,3,4,11718.36,0.1
2119,706,39,1,47226.71,0.05
2120,706,49,4,10412.49,0.05
2121,706,26,3,11112.29,0.15
2122,706,61,4,17645.56,0.1
2123,707,17,5,3232.18,0.0
2124,707,45,4,7026.99,0.05
2125,707,34,3,12210.05,0.0
2126,708,11,1,38638.31,0.0
2127,708,41,1,15894.59,0.0
2128,708,66,1,10173.79,0.0
2129,708,15,3,8435.07,0.0
2130,709,74,1,2937.83,0.0
2131,709,31,1,2127.01,0.0
2132,710,80,5,14416.0,0.1
2133,710,10,3,45504.23,0.0
2134,710,20,5,2795.36,0.0
2135,711,18,2,7134.98,0.0
2136,712,12,4,11169.67,0.0
2137,712,1,2,2607.87,0.0
2138,713,50,3,10649.28,0.15
2139,714,61,4,17645.56,0.15
2140,714,26,2,11112.29,0.1
2141,715,76,2,4154.57,0.15
2142,715,8,1,1138.19,0.0
2143,715,57,2,2460.95,0.0
2144,716,19,2,14064.73,0.0
2145,716,70,1,4690.27,0.0
2146,716,74,2,2937.83,0.05
2147,717,21,5,2972.3,0.05
2148,717,51,5,21729.72,0.1
2149,718,37,2,28508.66,0.15
2150,718,28,1,26363.69,0.05
2151,718,55,3,5245.76,0.0
2152,718,33,1,8606.33,0.0
2153,718,45,1,7026.99,0.1
2154,719,8,1,1138.19,0.1
2155,719,80,1,14416.0,0.0
2156,719,56,3,1713.49,0.15
2157,720,78,3,6812.98,0.05
2158,720,9,4,24443.59,0.05
2159,720,73,4,9526.79,0.05
2160,721,39,2,47226.71,0.0
2161,721,63,5,3932.48,0.0
2162,721,41,1,15894.59,0.05
2163,721,70,4,4690.27,0.1
2164,722,42,2,10500.79,0.0
2165,722,52,4,3501.14,0.1
2166,722,60,1,1661.3,0.0
2167,722,58,3,7540.1,0.1
2168,723,52,1,3501.14,0.1
2169,723,47,2,4179.71,0.0
2170,724,24,4,2933.35,0.0
2171,724,28,3,26363.69,0.05
2172,724,13,2,2378.53,0.0
2173,724,3,4,11718.36,0.1
2174,724,51,2,21729.72,0.05
2175,725,36,4,1623.44,0.1
2176,725,30,4,2600.54,0.0
2177,725,25,4,63155.9,0.0
2178,725,63,3,3932.48,0.0
2179,725,78,1,6812.98,0.05
2180,726,78,5,6812.98,0.1
2181,726,38,2,6657.74,0.1
2182,726,19,4,14064.73,0.0
2183,726,31,3,2127.01,0.0
2184,727,40,5,15862.71,0.0
2185,727,80,5,14416.0,0.0
2186,727,55,5,5245.76,0.05
2187,728,48,4,7491.22,0.0
2188,728,17,1,3232.18,0.1
2189,728,73,3,9526.79,0.1
2190,729,27,2,9025.55,0.05
2191,729,42,4,10500.79,0.05
2192,730,44,3,9251.21,0.15
2193,730,74,2,2937.83,0.15
2194,730,43,5,118478.99,0.0
2195,730,25,2,63155.9,0.1
2196,730,17,5,3232.18,0.1
2197,731,41,5,15894.59,0.0
2198,732,19,5,14064.73,0.1
2199,732,80,4,14416.0,0.15
2200,732,42,3,10500.79,0.0
2201,732,11,4,38638.31,0.1
2202,733,36,3,1623.44,0.0
2203,733,19,4,14064.73,0.0
2204,734,1,3,2607.87,0.15
2205,734,42,4,10500.79,0.15
2206,735,35,4,97382.34,0.05
2207,735,41,5,15894.59,0.15
2208,736,25,5,63155.9,0.0
2209,736,77,3,5389.81,0.0
2210,737,68,3,16395.12,0.0
2211,737,65,4,10926.0,0.1
2212,738,39,3,47226.71,0.0
2213,739,38,1,6657.74,0.1
2214,739,4,1,21493.75,0.05
2215,740,19,2,14064.73,0.15
2216,740,58,4,7540.1,0.05
2217,740,49,1,10412.49,0.05
2218,740,72,4,34598.83,0.05
2219,741,78,3,6812.98,0.0
2220,741,59,5,6537.92,0.0
2221,742,3,3,11718.36,0.15
2222,742,16,4,83163.25,0.05
2223,742,7,2,6191.08,0.05
2224,743,71,4,10320.51,0.0
2225,743,4,3,21493.75,0.15
2226,743,56,1,1713.49,0.05
2227,743,42,3,10500.79,0.15
2228,744,6,1,4331.85,0.0
2229,744,66,2,10173.79,0.0
2230,744,8,1,1138.19,0.15
2231,744,17,2,3232.18,0.0
2232,744,64,1,2352.46,0.05
2233,745,44,3,9251.21,0.0
2234,745,11,4,38638.31,0.1
2235,745,53,5,10550.89,0.0
2236,746,54,2,7273.55,0.1
2237,746,51,2,21729.72,0.0
2238,746,20,3,2795.36,0.0
2239,746,71,2,10320.51,0.0
2240,746,12,5,11169.67,0.0
2241,747,29,4,14888.01,0.0
2242,748,29,2,14888.01,0.0
2243,749,65,3,10926.0,0.1
2244,749,41,4,15894.59,0.0
2245,750,38,1,6657.74,0.0
2246,750,64,2,2352.46,0.15
2247,750,4,1,21493.75,0.0
2248,750,54,2,7273.55,0.15
2249,750,71,4,10320.51,0.0
2250,751,11,5,38638.31,0.0
2251,751,75,4,2753.32,0.0
2252,751,48,2,7491.22,0.15
2253,752,80,3,14416.0,0.05
2254,753,48,5,7491.22,0.05
2255,753,66,3,10173.79,0.0
2256,753,50,3,10649.28,0.05
2257,753,21,4,2972.3,0.0
2258,753,26,3,11112.29,0.1
2259,754,58,5,7540.1,0.15
2260,755,27,4,9025.55,0.0
2261,755,24,2,2933.35,0.0
2262,755,15,5,8435.07,0.05
2263,755,6,2,4331.85,0.15
2264,756,47,2,4179.71,0.15
2265,756,60,3,1661.3,0.0
2266,756,7,5,6191.08,0.0
2267,757,2,3,4441.59,0.0
2268,757,28,4,26363.69,0.1
2269,757,24,3,2933.35,0.1
2270,758,78,5,6812.98,0.15
2271,758,22,3,14987.28,0.0
2272,758,63,1,3932.48,0.15
2273,758,62,1,4112.86,0.0
2274,759,80,1,14416.0,0.0
2275,760,1,4,2607.87,0.15
2276,760,39,2,47226.71,0.0
2277,760,57,1,2460.95,
2278,761,25,3,63155.9,0.0
2279,761,55,3,5245.76,0.1
2280,762,39,1,47226.71,0.0
2281,763,19,2,14064.73,0.0
2282,763,34,1,12210.05,0.1
2283,763,59,2,6537.92,0.0
2284,764,12,2,11169.67,0.1
2285,765,72,1,34598.83,0.0
2286,765,35,2,97382.34,0.0
2287,765,3,4,11718.36,0.1
2288,765,73,1,9526.79,0.0
2289,765,62,4,4112.86,0.1
2290,766,53,1,10550.89,0.0
2291,766,23,3,4561.96,0.05
2292,766,2,4,4441.59,0.0
2293,766,74,3,2937.83,0.0
2294,767,25,1,63155.9,0.0
2295,767,31,5,2127.01,0.1
2296,767,58,5,7540.1,0.1
2297,768,7,3,6191.08,0.0
2298,768,37,5,28508.66,0.05
2299,769,61,3,17645.56,0.15
2300,769,70,5,4690.27,0.0
2301,769,21,3,2972.3,0.05
2302,769,48,4,7491.22,0.0
2303,770,52,2,3501.14,0.1
2304,770,48,5,7491.22,0.1
2305,770,60,3,1661.3,0.1
2306,770,45,1,7026.99,0.15
2307,770,38,3,6657.74,0.0
2308,771,46,5,26377.33,0.0
2309,771,60,1,1661.3,0.05
2310,771,58,5,7540.1,0.0
2311,772,44,2,9251.21,0.1
2312,772,70,1,4690.27,0.1
2313,772,21,1,2972.3,0.15
2314,772,74,5,2937.83,0.0
2315,772,18,5,7134.98,0.0
2316,773,1,3,2607.87,0.1
2317,773,33,1,8606.33,0.05
2318,773,71,3,10320.51,0.15
2319,773,22,4,14987.28,0.15
2320,773,30,4,2600.54,0.0
2321,774,45,2,7026.99,0.0
2322,774,53,1,10550.89,0.15
2323,774,14,1,7521.16,0.1
2324,774,29,2,14888.01,0.0
2325,774,59,3,6537.92,0.0
2326,775,39,2,47226.71,0.0
2327,775,27,1,9025.55,0.0
2328,775,70,3,4690.27,0.0
2329,775,13,2,2378.53,0.0
2330,776,9,3,24443.59,0.1
2331,777,55,3,5245.76,0.1
2332,778,77,3,5389.81,0.05
2333,779,48,5,7491.22,0.15
2334,779,27,4,9025.55,0.15
2335,779,39,5,47226.71,0.0
2336,779,55,4,5245.76,0.0
2337,780,41,4,15894.59,0.1
2338,780,45,5,7026.99,0.0
2339,780,4,4,21493.75,0.15
2340,780,33,5,8606.33,0.05
2341,781,4,1,21493.75,0.1
2342,781,49,3,10412.49,0.15
2343,781,5,1,82882.71,0.0
2344,781,63,2,3932.48,0.0
2345,782,49,4,10412.49,0.0
2346,782,44,3,9251.21,0.05
2347,782,31,5,2127.01,0.1
2348,782,78,2,6812.98,0.15
2349,783,13,1,2378.53,0.15
2350,783,2,4,4441.59,0.0
2351,783,17,5,3232.18,0.0
2352,783,76,4,4154.57,0.05
2353,784,50,1,10649.28,0.15
2354,784,69,4,5262.92,0.0
2355,784,7,4,6191.08,0.05
2356,784,33,2,8606.33,0.0
2357,784,75,3,2753.32,0.15
2358,785,55,1,5245.76,0.0
2359,785,15,4,8435.07,0.1
2360,785,20,2,2795.36,0.0
2361,786,23,2,4561.96,0.0
2362,786,49,3,10412.49,0.15
2363,786,6,4,4331.85,0.0
2364,786,39,4,47226.71,0.0
2365,787,22,2,14987.28,0.0
2366,788,73,4,9526.79,0.0
2367,788,4,5,21493.75,0.05
2368,788,57,5,2460.95,0.0
2369,788,64,4,2352.46,0.1
2370,788,47,1,4179.71,0.05
2371,789,72,3,34598.83,0.05
2372,789,55,4,5245.76,0.1
2373,789,9,5,24443.59,0.0
2374,789,12,2,11169.67,0.0
2375,790,21,1,2972.3,0.15
2376,791,26,5,11112.29,0.05
2377,791,58,5,7540.1,0.05
2378,792,9,1,24443.59,0.15
2379,792,24,1,2933.35,0.0
2380,792,75,2,2753.32,0.0
2381,792,53,3,10550.89,0.0
2382,793,2,1,4441.59,0.0
2383,793,48,5,7491.22,0.05
2384,793,8,5,1138.19,0.15
